what,kind,bundleId,bundleVersion,description,time
error,log,,,"Current file is not a match for the given config.",1334674015181
error,log,,,"Current file is not a match for the given config.",1334674015182
error,log,,,"Current file is not a match for the given config.",1334674015183
error,log,,,"Current file is not a match for the given config.",1334674015183
error,log,,,"Current file is not a match for the given config.",1334674015184
error,log,,,"Current file is not a match for the given config.",1334674015185
error,log,,,"Current file is not a match for the given config.",1334674015186
error,log,,,"Current file is not a match for the given config.",1334674015187
error,log,,,"Current file is not a match for the given config.",1334674015187
error,log,,,"Current file is not a match for the given config.",1334674015188
error,log,,,"Current file is not a match for the given config.",1334674015189
error,log,,,"Current file is not a match for the given config.",1334674015190
error,log,,,"Current file is not a match for the given config.",1334674015190
error,log,,,"Current file is not a match for the given config.",1334674015191
error,log,,,"Current file is not a match for the given config.",1334674015192
error,log,,,"Current file is not a match for the given config.",1334674015193
error,log,,,"Current file is not a match for the given config.",1334674015194
error,log,,,"Current file is not a match for the given config.",1334674015194
error,log,,,"Current file is not a match for the given config.",1334674015195
error,log,,,"Current file is not a match for the given config.",1334674015196
error,log,,,"Current file is not a match for the given config.",1334674015197
error,log,,,"Current file is not a match for the given config.",1334674015198
error,log,,,"Current file is not a match for the given config.",1334674015198
error,log,,,"Current file is not a match for the given config.",1334674015199
error,log,,,"Current file is not a match for the given config.",1334674015200
error,log,,,"Current file is not a match for the given config.",1334674015201
error,log,,,"Current file is not a match for the given config.",1334674015201
error,log,,,"Current file is not a match for the given config.",1334674015202
error,log,,,"Current file is not a match for the given config.",1334674015203
error,log,,,"Current file is not a match for the given config.",1334674015204
error,log,,,"Current file is not a match for the given config.",1334674015205
error,log,,,"Current file is not a match for the given config.",1334674015205
error,log,,,"Current file is not a match for the given config.",1334674015206
error,log,,,"Current file is not a match for the given config.",1334674015207
error,log,,,"Current file is not a match for the given config.",1334674015208
error,log,,,"Current file is not a match for the given config.",1334674015209
error,log,,,"Current file is not a match for the given config.",1334674015209
error,log,,,"Current file is not a match for the given config.",1334674015210
error,log,,,"Current file is not a match for the given config.",1334674015211
error,log,,,"Current file is not a match for the given config.",1334674015212
error,log,,,"Current file is not a match for the given config.",1334674015213
error,log,,,"Current file is not a match for the given config.",1334674015214
error,log,,,"Current file is not a match for the given config.",1334674015214
error,log,,,"Current file is not a match for the given config.",1334674015215
error,log,,,"Current file is not a match for the given config.",1334674015216
error,log,,,"Current file is not a match for the given config.",1334674015217
error,log,,,"Current file is not a match for the given config.",1334674015218
error,log,,,"Current file is not a match for the given config.",1334674015218
error,log,,,"Current file is not a match for the given config.",1334674015219
error,log,,,"Current file is not a match for the given config.",1334674015220
error,log,,,"Current file is not a match for the given config.",1334674015221
error,log,,,"Current file is not a match for the given config.",1334674015222
error,log,,,"Current file is not a match for the given config.",1334674015223
error,log,,,"Current file is not a match for the given config.",1334674015223
error,log,,,"Current file is not a match for the given config.",1334674015224
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334674015236
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1334674016116
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1334674016117
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1334674016119
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1334674016120
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1334674016121
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1334674016122
error,log,,,"",1334674016126
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1334674016316
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1334674016368
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1334674029281
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1334674036280
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334674047461
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334674049230
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1334674060776
error,log,,,"Current file is not a match for the given config.",1334674061136
error,log,,,"Current file is not a match for the given config.",1334674061137
error,log,,,"Current file is not a match for the given config.",1334674061138
error,log,,,"Current file is not a match for the given config.",1334674061139
error,log,,,"Current file is not a match for the given config.",1334674061140
error,log,,,"Current file is not a match for the given config.",1334674061141
error,log,,,"Current file is not a match for the given config.",1334674061141
error,log,,,"Current file is not a match for the given config.",1334674061142
error,log,,,"Current file is not a match for the given config.",1334674061143
error,log,,,"Current file is not a match for the given config.",1334674061144
error,log,,,"Current file is not a match for the given config.",1334674061145
error,log,,,"Current file is not a match for the given config.",1334674061146
error,log,,,"Current file is not a match for the given config.",1334674061147
error,log,,,"Current file is not a match for the given config.",1334674061147
error,log,,,"Current file is not a match for the given config.",1334674061148
error,log,,,"Current file is not a match for the given config.",1334674061149
error,log,,,"Current file is not a match for the given config.",1334674061150
error,log,,,"Current file is not a match for the given config.",1334674061151
error,log,,,"Current file is not a match for the given config.",1334674061152
error,log,,,"Current file is not a match for the given config.",1334674061152
error,log,,,"Current file is not a match for the given config.",1334674061153
error,log,,,"Current file is not a match for the given config.",1334674061154
error,log,,,"Current file is not a match for the given config.",1334674061155
error,log,,,"Current file is not a match for the given config.",1334674061155
error,log,,,"Current file is not a match for the given config.",1334674061156
error,log,,,"Current file is not a match for the given config.",1334674061157
error,log,,,"Current file is not a match for the given config.",1334674061158
error,log,,,"Current file is not a match for the given config.",1334674061158
error,log,,,"Current file is not a match for the given config.",1334674061159
error,log,,,"Current file is not a match for the given config.",1334674061160
error,log,,,"Current file is not a match for the given config.",1334674061161
error,log,,,"Current file is not a match for the given config.",1334674061162
error,log,,,"Current file is not a match for the given config.",1334674061162
error,log,,,"Current file is not a match for the given config.",1334674061163
error,log,,,"Current file is not a match for the given config.",1334674061164
error,log,,,"Current file is not a match for the given config.",1334674061165
error,log,,,"Current file is not a match for the given config.",1334674061166
error,log,,,"Current file is not a match for the given config.",1334674061166
error,log,,,"Current file is not a match for the given config.",1334674061167
error,log,,,"Current file is not a match for the given config.",1334674061168
error,log,,,"Current file is not a match for the given config.",1334674061169
error,log,,,"Current file is not a match for the given config.",1334674061169
error,log,,,"Current file is not a match for the given config.",1334674061170
error,log,,,"Current file is not a match for the given config.",1334674061171
error,log,,,"Current file is not a match for the given config.",1334674061172
error,log,,,"Current file is not a match for the given config.",1334674061173
error,log,,,"Current file is not a match for the given config.",1334674061173
error,log,,,"Current file is not a match for the given config.",1334674061174
error,log,,,"Current file is not a match for the given config.",1334674061175
error,log,,,"Current file is not a match for the given config.",1334674061176
error,log,,,"Current file is not a match for the given config.",1334674061177
error,log,,,"Current file is not a match for the given config.",1334674061177
error,log,,,"Current file is not a match for the given config.",1334674061178
error,log,,,"Current file is not a match for the given config.",1334674061179
error,log,,,"Current file is not a match for the given config.",1334674061180
error,log,,,"Current file is not a match for the given config.",1334674061180
error,log,,,"Current file is not a match for the given config.",1334674061181
error,log,,,"Current file is not a match for the given config.",1334674061182
error,log,,,"Current file is not a match for the given config.",1334674061183
error,log,,,"Current file is not a match for the given config.",1334674061184
error,log,,,"Current file is not a match for the given config.",1334674061184
error,log,,,"Current file is not a match for the given config.",1334674061185
error,log,,,"Current file is not a match for the given config.",1334674061186
error,log,,,"Current file is not a match for the given config.",1334674061187
error,log,,,"Current file is not a match for the given config.",1334674061188
error,log,,,"Current file is not a match for the given config.",1334674061188
error,log,,,"Current file is not a match for the given config.",1334674061189
error,log,,,"Current file is not a match for the given config.",1334674061190
error,log,,,"Current file is not a match for the given config.",1334674061191
error,log,,,"Current file is not a match for the given config.",1334674061192
error,log,,,"Current file is not a match for the given config.",1334674061192
error,log,,,"Current file is not a match for the given config.",1334674061193
error,log,,,"Current file is not a match for the given config.",1334674061194
error,log,,,"Current file is not a match for the given config.",1334674061195
error,log,,,"Current file is not a match for the given config.",1334674061195
error,log,,,"Current file is not a match for the given config.",1334674061196
error,log,,,"Current file is not a match for the given config.",1334674061197
error,log,,,"Current file is not a match for the given config.",1334674061198
error,log,,,"Current file is not a match for the given config.",1334674061199
error,log,,,"Current file is not a match for the given config.",1334674061200
error,log,,,"Current file is not a match for the given config.",1334674061201
error,log,,,"Current file is not a match for the given config.",1334674061201
error,log,,,"Current file is not a match for the given config.",1334674061202
error,log,,,"Current file is not a match for the given config.",1334674061203
error,log,,,"Current file is not a match for the given config.",1334674061204
error,log,,,"Current file is not a match for the given config.",1334674061205
error,log,,,"Current file is not a match for the given config.",1334674061206
error,log,,,"Current file is not a match for the given config.",1334674061207
error,log,,,"Current file is not a match for the given config.",1334674061208
error,log,,,"Current file is not a match for the given config.",1334674061209
error,log,,,"Current file is not a match for the given config.",1334674061209
error,log,,,"Current file is not a match for the given config.",1334674061210
error,log,,,"Current file is not a match for the given config.",1334674061211
error,log,,,"Current file is not a match for the given config.",1334674061212
error,log,,,"Current file is not a match for the given config.",1334674061213
error,log,,,"Current file is not a match for the given config.",1334674061213
error,log,,,"Current file is not a match for the given config.",1334674061214
error,log,,,"Current file is not a match for the given config.",1334674061215
error,log,,,"Current file is not a match for the given config.",1334674061216
error,log,,,"Current file is not a match for the given config.",1334674061217
error,log,,,"Current file is not a match for the given config.",1334674061217
error,log,,,"Current file is not a match for the given config.",1334674061218
error,log,,,"Current file is not a match for the given config.",1334674061219
