what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335078252029
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335078279452
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335078283029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335078318148
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335078408862
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335078410684
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335078451579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335078463959
activated,perspective,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.Perspective",1335078466265
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.DeviceView",1335078467931
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335078481395
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335078483858
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335078489428
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335078490911
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1335078493332
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335078493352
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1335078497192
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335078500802
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335078586461
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1335078590600
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335078590601
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1335078592660
closed,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1335078592660
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335078594743
