what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1335032950767
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1335032952502
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335032953096
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335032955755
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335032975480
activated,perspective,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.Perspective",1335032979780
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1335032984128
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335032984213
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335032985399
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335032988421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335033002409
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1335033004899
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335033004918
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1335033008572
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1335033010936
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1335033018298
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1335033020401
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1335033021039
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335033028005
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335033035346
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335033037999
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335033038045
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335033156980
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1335033160123
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1335033165748
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1335033172095
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335033184687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335033187236
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1335033195454
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1335033200160
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1335033210803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335033218818
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335033218947
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335033218950
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335033257206
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335033258812
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335033269522
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1335033276264
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1335033302880
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335033303623
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335033349267
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1335033355098
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335033371498
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335033390953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1335033393175
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335033397547
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335033397776
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1335033399248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335033399697
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335033413627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335033415292
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335033440289
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335033441958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335033443855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335033448283
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335033481726
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1335033490669
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335033491935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335033496990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335033498584
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335033560311
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335033560872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335037410870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335037413889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335037415615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335037421297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335037421326
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335037421330
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335039724046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335039774721
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335039775691
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335039780000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335039781183
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335039781297
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335039781314
closed,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1335039781345
closed,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1335039781360
closed,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1335039781422
closed,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1335039781427
closed,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1335039781441
closed,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1335039781455
closed,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335039781458
closed,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.DeviceView",1335039781462
closed,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1335039781464
closed,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.ThreadView",1335039781468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.closeAllPerspectives",1335039781494
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1335039787020
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1335039787020
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1335039787059
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1335039787089
