what,kind,bundleId,bundleVersion,description,time
error,log,,,"Current file is not a match for the given config.",1334683130463
error,log,,,"Current file is not a match for the given config.",1334683130464
error,log,,,"Current file is not a match for the given config.",1334683130464
error,log,,,"Current file is not a match for the given config.",1334683130465
error,log,,,"Current file is not a match for the given config.",1334683130466
error,log,,,"Current file is not a match for the given config.",1334683130467
error,log,,,"Current file is not a match for the given config.",1334683130468
error,log,,,"Current file is not a match for the given config.",1334683130468
error,log,,,"Current file is not a match for the given config.",1334683130469
error,log,,,"Current file is not a match for the given config.",1334683130470
error,log,,,"Current file is not a match for the given config.",1334683130471
error,log,,,"Current file is not a match for the given config.",1334683130472
error,log,,,"Current file is not a match for the given config.",1334683130472
error,log,,,"Current file is not a match for the given config.",1334683130473
error,log,,,"Current file is not a match for the given config.",1334683130474
error,log,,,"Current file is not a match for the given config.",1334683130475
error,log,,,"Current file is not a match for the given config.",1334683130476
error,log,,,"Current file is not a match for the given config.",1334683130477
error,log,,,"Current file is not a match for the given config.",1334683130477
error,log,,,"Current file is not a match for the given config.",1334683130478
error,log,,,"Current file is not a match for the given config.",1334683130479
error,log,,,"Current file is not a match for the given config.",1334683130480
error,log,,,"Current file is not a match for the given config.",1334683130481
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334683130493
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1334683130576
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1334683130652
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334683143630
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334683148415
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334683163614
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334683166370
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334683172265
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334683182610
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334683183541
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334683184582
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334683185444
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334683186914
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334683188713
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334683191443
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334683337829
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334683368036
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334683383616
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334683386530
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334683392753
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334683404615
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334683436990
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334683440940
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334683477599
