what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334693091344
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334693094457
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334693102645
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334693105929
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334693106842
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334693109218
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334693150868
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334693151693
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334693208640
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334693209223
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334693220975
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334693222342
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334693240455
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334693241944
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334693259804
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334693263939
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334693267158
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334693276842
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334693277116
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334693283599
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334693284327
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334693287081
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334693287625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334693288672
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334693290631
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334693301614
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334693303312
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334693306977
