what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334849154427
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1334849155756
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.xml.XmlEditor",1334849155937
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.xml.XmlEditor",1334849156049
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334849165179
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334849234483
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334849237102
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334849238757
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334849269182
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334849275252
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334849275578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334849277921
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334849280068
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334849280945
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334849282005
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334849474651
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334849475213
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334849495612
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334849496362
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334850846583
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334850846859
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334850852483
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334850853685
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334850855700
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334850857508
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334853701380
