what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334702849614
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334702850558
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334702854289
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334702854717
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334702858148
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334702858242
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334702864437
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334702864510
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334702865410
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334702878457
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334702889967
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334702891432
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334702892348
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334702894148
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334702895404
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334702897704
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334702913859
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1334702918452
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334702919256
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334702919837
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334702922960
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334702934676
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1334702934739
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334702946867
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334702947425
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.commands.Inspect",1334702954696
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334702954990
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334702960989
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1334702963088
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1334702963127
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334702968677
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.commands.Inspect",1334702974537
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334702974920
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334702978854
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334702994886
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334702996913
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334703000467
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334703012004
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334703012427
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334703085205
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1334703089229
