what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.edit.text.openLocalFile",1334678001184
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334678006088
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334678012893
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334678021208
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334678044550
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334678048659
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1334678054835
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1334678054847
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1334678066280
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334678068566
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334678069094
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334678069100
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1334678072225
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334678075335
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334678089423
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1334678089469
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1334678097148
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334678107437
started,bundle,org.eclipse.wst.xsl.launching,1.0.200.v201103081922,"org.eclipse.wst.xsl.launching",1334678109108
started,bundle,org.eclipse.wst.xsl.jaxp.launching,1.0.200.v201103081922,"org.eclipse.wst.xsl.jaxp.launching",1334678109127
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334678109169
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334678110948
