what,kind,bundleId,bundleVersion,description,time
error,log,,,"Current file is not a match for the given config.",1334678872400
error,log,,,"Current file is not a match for the given config.",1334678872401
error,log,,,"Current file is not a match for the given config.",1334678872401
error,log,,,"Current file is not a match for the given config.",1334678872402
error,log,,,"Current file is not a match for the given config.",1334678872403
error,log,,,"Current file is not a match for the given config.",1334678872404
error,log,,,"Current file is not a match for the given config.",1334678872405
error,log,,,"Current file is not a match for the given config.",1334678872405
error,log,,,"Current file is not a match for the given config.",1334678872406
error,log,,,"Current file is not a match for the given config.",1334678872407
error,log,,,"Current file is not a match for the given config.",1334678872408
error,log,,,"Current file is not a match for the given config.",1334678872408
error,log,,,"Current file is not a match for the given config.",1334678872409
error,log,,,"Current file is not a match for the given config.",1334678872410
error,log,,,"Current file is not a match for the given config.",1334678872411
error,log,,,"Current file is not a match for the given config.",1334678872412
error,log,,,"Current file is not a match for the given config.",1334678872413
error,log,,,"Current file is not a match for the given config.",1334678872414
error,log,,,"Current file is not a match for the given config.",1334678872415
error,log,,,"Current file is not a match for the given config.",1334678872416
error,log,,,"Current file is not a match for the given config.",1334678872417
error,log,,,"Current file is not a match for the given config.",1334678872418
error,log,,,"Current file is not a match for the given config.",1334678872419
error,log,,,"Current file is not a match for the given config.",1334678872420
error,log,,,"Current file is not a match for the given config.",1334678872420
error,log,,,"Current file is not a match for the given config.",1334678872421
error,log,,,"Current file is not a match for the given config.",1334678872422
error,log,,,"Current file is not a match for the given config.",1334678872423
error,log,,,"Current file is not a match for the given config.",1334678872424
error,log,,,"Current file is not a match for the given config.",1334678872424
error,log,,,"Current file is not a match for the given config.",1334678872425
error,log,,,"Current file is not a match for the given config.",1334678872426
error,log,,,"Current file is not a match for the given config.",1334678872427
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334678872439
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1334678872540
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1334678872576
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1334678875378
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1334678875512
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334678879459
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334678881613
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1334678881632
