what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334696816698
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334696821321
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334696822472
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1334696826393
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334696831305
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334696832512
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1334696835130
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334696835814
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334696836409
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334696836845
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1334696839340
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334696839638
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334696839921
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334697004491
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334697007058
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1334697015024
error,log,,,"Unhandled event loop exception",1334697127094
error,log,,,"Unhandled event loop exception",1334697128361
error,log,,,"Unhandled event loop exception",1334697141382
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334697141667
error,log,,,"Unhandled event loop exception",1334697141754
error,log,,,"Unhandled event loop exception",1334697141972
error,log,,,"Unhandled event loop exception",1334697142068
error,log,,,"Unhandled event loop exception",1334697142328
error,log,,,"Unhandled event loop exception",1334697142331
error,log,,,"Unhandled event loop exception",1334697145535
error,log,,,"Unhandled event loop exception",1334697147395
error,log,,,"Unhandled event loop exception",1334697150907
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334697151289
error,log,,,"Unhandled event loop exception",1334697151379
error,log,,,"Unhandled event loop exception",1334697151594
error,log,,,"Unhandled event loop exception",1334697151720
error,log,,,"Unhandled event loop exception",1334697151938
error,log,,,"Unhandled event loop exception",1334697151954
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1334697154233
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334697154514
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334697154833
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334697308359
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334697322453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334697330273
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334697331832
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334697334710
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334697352418
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334697369427
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334697371949
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334697379181
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334697379633
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334697380938
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334697383029
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334697447415
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1334697449292
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334697455839
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334697459200
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334697461993
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334697465667
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334697466081
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334697503716
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334697507527
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334697519854
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334697552194
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334697552804
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334697664341
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334697668326
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334697672029
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.contextInformation",1334697674437
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334697675951
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334697677387
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1334697678090
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334697678582
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334697683339
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334697684334
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334697921985
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334697929305
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334697931801
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334697941614
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334697960441
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1334697967743
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334697972827
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334697973831
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334697975621
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334697977234
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334697977905
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334698071869
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334698077014
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334698083040
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334698343922
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334698345524
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334698348588
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1334698356330
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334698357892
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334698362857
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334698366177
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334698367296
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334698385165
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334698386645
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334698461775
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334698464804
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334698621405
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334698627903
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334698628771
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334698635203
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334698640038
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334698649513
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334698650264
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334698655152
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334698673657
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.contextInformation",1334698681134
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334698682433
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334698686694
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334698691534
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334698697152
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334698697605
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334698702244
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334698713939
