what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1334846649317
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1334846649416
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334846649753
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334846651285
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1334846652217
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334846653421
closed,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1334846654685
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334846654716
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334846654776
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334846656849
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334846660392
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334846677573
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334846681520
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334846689437
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334846690324
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334846690832
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334846691578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334846720568
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334846722111
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334846728116
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1334846728141
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334846730888
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334846731406
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1334846733367
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334846735529
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334846736817
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334846738388
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334846744586
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.rename",1334846744594
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334846745988
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334846751516
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334846952076
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334846958085
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334846958174
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334846962895
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334846963784
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334846966638
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334847010719
activated,perspective,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.Perspective",1334847013920
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.FileExplorerView",1334847013938
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.ThreadView",1334847018506
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.DeviceView",1334847027233
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334847041703
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334847046884
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334847050066
